Date,Open,High,Low,Close,Adj Close,Volume
2017-05-05,5344.919922,5432.399902,5343.020020,5432.399902,5432.399902,138533800
2017-05-08,5442.100098,5442.100098,5374.200195,5382.950195,5382.950195,116136600
2017-05-09,5404.140137,5413.600098,5394.129883,5398.009766,5398.009766,103174700
2017-05-10,5398.810059,5402.339844,5377.750000,5400.459961,5400.459961,100058200
2017-05-11,5409.899902,5409.990234,5356.410156,5383.419922,5383.419922,124960400
2017-05-12,5386.790039,5405.419922,5375.479980,5405.419922,5405.419922,158409000
2017-05-15,5411.270020,5417.399902,5384.540039,5417.399902,5417.399902,97533000
2017-05-16,5398.149902,5417.169922,5389.870117,5406.100098,5406.100098,95519900
2017-05-17,5375.839844,5394.879883,5297.430176,5317.890137,5317.890137,118949500
2017-05-18,5309.910156,5322.700195,5238.509766,5289.729980,5289.729980,124719100
2017-05-19,5299.399902,5334.450195,5292.120117,5324.399902,5324.399902,108705400
2017-05-22,5335.120117,5339.410156,5315.229980,5322.879883,5322.879883,73526700
2017-05-23,5317.120117,5368.879883,5314.479980,5348.160156,5348.160156,85536300
2017-05-24,5336.979980,5353.009766,5326.589844,5341.339844,5341.339844,79667800
2017-05-25,5360.970215,5366.700195,5323.109863,5337.160156,5337.160156,66254500
2017-05-26,5328.859863,5336.759766,5282.419922,5336.640137,5336.640137,76926600
2017-05-29,5327.729980,5335.779785,5316.689941,5332.470215,5332.470215,43001700
2017-05-30,5291.080078,5309.359863,5273.560059,5305.939941,5305.939941,78126400
2017-05-31,5306.209961,5334.569824,5283.629883,5283.629883,5283.629883,143676300
2017-06-01,5290.839844,5327.600098,5287.990234,5318.669922,5318.669922,84194600
2017-06-02,5347.859863,5372.970215,5328.189941,5343.410156,5343.410156,95624300
2017-06-05,5337.109863,5343.790039,5299.759766,5307.890137,5307.890137,48932000
2017-06-06,5280.200195,5296.419922,5260.950195,5269.220215,5269.220215,79880200
2017-06-07,5261.419922,5320.040039,5254.029785,5265.529785,5265.529785,94213100
2017-06-08,5264.689941,5290.500000,5250.680176,5264.240234,5264.240234,85052500
2017-06-09,5275.990234,5320.169922,5266.830078,5299.709961,5299.709961,79889400
2017-06-12,5282.580078,5286.100098,5233.689941,5240.589844,5240.589844,85538800
2017-06-13,5254.140137,5273.870117,5248.290039,5261.740234,5261.740234,72390200
2017-06-14,5283.600098,5314.959961,5243.290039,5243.290039,5243.290039,97019900
2017-06-15,5235.359863,5235.879883,5176.669922,5216.879883,5216.879883,118313500
2017-06-16,5243.529785,5273.680176,5236.000000,5263.310059,5263.310059,164098100
2017-06-19,5305.220215,5331.319824,5302.049805,5310.720215,5310.720215,77527800
2017-06-20,5330.580078,5339.549805,5293.649902,5293.649902,5293.649902,81245800
2017-06-21,5273.000000,5286.060059,5224.049805,5274.259766,5274.259766,83179900
2017-06-22,5258.680176,5286.459961,5237.330078,5281.930176,5281.930176,80688900
2017-06-23,5273.240234,5283.879883,5247.520020,5266.120117,5266.120117,66693700
2017-06-26,5295.040039,5323.729980,5289.560059,5295.750000,5295.750000,67071900
2017-06-27,5282.870117,5284.959961,5237.669922,5258.580078,5258.580078,90277800
2017-06-28,5235.830078,5273.950195,5203.899902,5252.899902,5252.899902,96381000
2017-06-29,5268.229980,5272.939941,5143.819824,5154.350098,5154.350098,114605600
2017-06-30,5157.589844,5192.390137,5117.229980,5120.680176,5120.680176,97126700
2017-07-03,5151.189941,5200.729980,5151.189941,5195.720215,5195.720215,76373400
2017-07-04,5170.540039,5197.810059,5165.859863,5174.899902,5174.899902,56279100
2017-07-05,5174.790039,5192.509766,5160.859863,5180.100098,5180.100098,85258200
2017-07-06,5177.209961,5177.620117,5111.160156,5152.399902,5152.399902,91164900
2017-07-07,5149.790039,5155.419922,5125.990234,5145.160156,5145.160156,74708800
2017-07-10,5160.700195,5179.339844,5147.669922,5165.640137,5165.640137,60989800
2017-07-11,5172.029785,5186.439941,5135.950195,5140.600098,5140.600098,64875700
2017-07-12,5158.229980,5239.020020,5157.839844,5222.129883,5222.129883,83513800
2017-07-13,5228.930176,5259.470215,5221.580078,5235.399902,5235.399902,75719800
2017-07-14,5246.200195,5246.779785,5215.979980,5235.310059,5235.310059,60089700
2017-07-17,5238.410156,5246.229980,5214.310059,5230.169922,5230.169922,53978000
2017-07-18,5219.669922,5233.149902,5164.629883,5173.270020,5173.270020,75790200
2017-07-19,5196.129883,5218.990234,5174.290039,5216.069824,5216.069824,69296400
2017-07-20,5239.459961,5251.250000,5177.729980,5199.220215,5199.220215,78772300
2017-07-21,5188.919922,5208.850098,5095.120117,5117.660156,5117.660156,106403800
2017-07-24,5133.680176,5143.479980,5094.359863,5127.700195,5127.700195,72053200
2017-07-25,5130.529785,5193.189941,5130.529785,5161.080078,5161.080078,91159700
2017-07-26,5162.240234,5208.330078,5158.790039,5190.169922,5190.169922,79110400
2017-07-27,5181.149902,5218.560059,5172.779785,5186.950195,5186.950195,99460800
2017-07-28,5144.029785,5144.029785,5105.720215,5131.390137,5131.390137,99859600
2017-07-31,5127.629883,5148.149902,5092.140137,5093.770020,5093.770020,87612000
2017-08-01,5116.899902,5148.490234,5087.379883,5127.029785,5127.029785,75327900
2017-08-02,5122.379883,5135.140137,5094.640137,5107.250000,5107.250000,82005400
2017-08-03,5097.140137,5142.910156,5084.200195,5130.490234,5130.490234,71167300
2017-08-04,5122.399902,5216.399902,5118.609863,5203.439941,5203.439941,78567600
2017-08-07,5210.729980,5220.589844,5195.259766,5207.890137,5207.890137,63788300
2017-08-08,5200.200195,5231.649902,5191.379883,5218.890137,5218.890137,62058600
2017-08-09,5182.049805,5183.370117,5122.500000,5145.700195,5145.700195,84579800
2017-08-10,5140.990234,5148.470215,5096.189941,5115.229980,5115.229980,71793700
2017-08-11,5081.919922,5086.060059,5046.750000,5060.919922,5060.919922,86172400
2017-08-14,5082.870117,5136.189941,5080.009766,5121.669922,5121.669922,57283400
2017-08-15,5141.020020,5158.500000,5123.970215,5140.250000,5140.250000,48077600
2017-08-16,5159.100098,5200.160156,5159.100098,5176.609863,5176.609863,55940500
2017-08-17,5164.540039,5180.259766,5137.419922,5146.850098,5146.850098,64545000
2017-08-18,5103.470215,5117.040039,5074.450195,5114.149902,5114.149902,73461700
2017-08-21,5091.310059,5105.939941,5066.189941,5087.589844,5087.589844,59101700
2017-08-22,5112.129883,5137.540039,5101.680176,5131.859863,5131.859863,57269900
2017-08-23,5125.029785,5149.080078,5105.549805,5115.390137,5115.390137,58660400
2017-08-24,5127.709961,5136.299805,5111.859863,5113.129883,5113.129883,55558700
2017-08-25,5121.479980,5141.049805,5098.509766,5104.330078,5104.330078,57203600
2017-08-28,5076.470215,5106.250000,5066.009766,5079.750000,5079.750000,37172200
2017-08-29,5035.379883,5041.890137,4995.069824,5031.919922,5031.919922,83662800
2017-08-30,5063.240234,5069.120117,5046.069824,5056.339844,5056.339844,61690100
2017-08-31,5083.120117,5104.779785,5068.439941,5085.589844,5085.589844,108192000
2017-09-01,5117.189941,5138.419922,5115.950195,5123.259766,5123.259766,75774600
2017-09-04,5088.279785,5114.700195,5088.279785,5103.970215,5103.970215,44171300
2017-09-05,5107.189941,5125.799805,5081.080078,5086.560059,5086.560059,72150200
2017-09-06,5054.319824,5114.290039,5050.089844,5101.410156,5101.410156,173147800
2017-09-07,5118.839844,5148.060059,5103.149902,5114.620117,5114.620117,84862300
2017-09-08,5099.310059,5117.890137,5086.509766,5113.490234,5113.490234,84096300
2017-09-11,5145.779785,5180.250000,5145.779785,5176.709961,5176.709961,76915100
2017-09-12,5192.750000,5219.080078,5184.470215,5209.009766,5209.009766,79355100
2017-09-13,5205.209961,5227.000000,5200.209961,5217.589844,5217.589844,86353100
2017-09-14,5205.180176,5233.540039,5201.649902,5225.200195,5225.200195,79396000
2017-09-15,5220.890137,5237.169922,5201.970215,5213.910156,5213.910156,259691200
2017-09-18,5231.990234,5239.879883,5221.560059,5229.319824,5229.319824,61537100
2017-09-19,5223.290039,5238.290039,5219.709961,5237.439941,5237.439941,66921900
2017-09-20,5230.509766,5248.790039,5230.020020,5241.660156,5241.660156,65750000
2017-09-21,5259.020020,5275.419922,5257.439941,5267.290039,5267.290039,84829300
2017-09-22,5277.390137,5295.930176,5271.879883,5281.290039,5281.290039,71447900
2017-09-25,5267.990234,5286.830078,5260.459961,5267.129883,5267.129883,64221800
2017-09-26,5263.950195,5274.580078,5255.109863,5268.759766,5268.759766,70839200
2017-09-27,5281.299805,5289.890137,5272.319824,5281.959961,5281.959961,74049900
2017-09-28,5286.049805,5295.270020,5279.100098,5293.770020,5293.770020,67809900
2017-09-29,5297.419922,5329.810059,5284.740234,5329.810059,5329.810059,85230900
2017-10-02,5332.919922,5350.439941,5326.660156,5350.439941,5350.439941,68575600
2017-10-03,5362.750000,5370.890137,5355.299805,5367.410156,5367.410156,58748500
2017-10-04,5369.240234,5369.450195,5345.200195,5363.229980,5363.229980,80019900
2017-10-05,5355.910156,5381.740234,5355.910156,5379.209961,5379.209961,70314300
2017-10-06,5378.069824,5378.069824,5350.259766,5359.899902,5359.899902,66128500
2017-10-09,5364.810059,5378.509766,5351.680176,5365.830078,5365.830078,55296900
2017-10-10,5364.160156,5372.270020,5351.790039,5363.649902,5363.649902,59718000
2017-10-11,5367.379883,5367.379883,5338.140137,5362.410156,5362.410156,71441700
2017-10-12,5358.419922,5361.919922,5342.689941,5360.810059,5360.810059,56447100
2017-10-13,5362.729980,5371.649902,5344.959961,5351.740234,5351.740234,73942000
2017-10-16,5362.529785,5371.620117,5347.609863,5362.879883,5362.879883,63076900
2017-10-17,5372.649902,5376.689941,5347.549805,5361.370117,5361.370117,64933200
2017-10-18,5368.089844,5394.229980,5359.680176,5383.810059,5383.810059,64165900
2017-10-19,5371.000000,5377.810059,5343.000000,5368.290039,5368.290039,86686600
2017-10-20,5389.479980,5392.089844,5368.209961,5372.379883,5372.379883,92307000
2017-10-23,5377.450195,5408.740234,5367.649902,5386.810059,5386.810059,63702000
2017-10-24,5377.859863,5413.029785,5377.859863,5394.799805,5394.799805,74560600
2017-10-25,5399.609863,5416.540039,5364.160156,5374.890137,5374.890137,80466800
2017-10-26,5383.439941,5459.609863,5375.259766,5455.399902,5455.399902,90950700
2017-10-27,5470.339844,5513.529785,5470.240234,5494.129883,5494.129883,95585200
2017-10-30,5488.330078,5507.560059,5487.290039,5493.629883,5493.629883,67428800
2017-10-31,5492.629883,5511.250000,5489.410156,5503.290039,5503.290039,75164700
2017-11-01,5524.379883,5536.399902,5514.290039,5514.290039,5514.290039,75303700
2017-11-02,5510.959961,5520.810059,5486.240234,5510.500000,5510.500000,70253200
2017-11-03,5513.470215,5521.919922,5498.290039,5517.970215,5517.970215,75125000
2017-11-06,5507.069824,5513.310059,5492.899902,5507.250000,5507.250000,70213800
2017-11-07,5521.750000,5525.549805,5475.919922,5480.640137,5480.640137,78339100
2017-11-08,5487.529785,5496.080078,5452.200195,5471.430176,5471.430176,92596200
2017-11-09,5470.180176,5479.700195,5401.430176,5407.750000,5407.750000,98897900
2017-11-10,5405.549805,5415.879883,5375.120117,5380.720215,5380.720215,84901400
2017-11-13,5382.649902,5384.759766,5301.020020,5341.629883,5341.629883,84572600
2017-11-14,5345.299805,5365.640137,5301.569824,5315.580078,5315.580078,90263700
2017-11-15,5301.140137,5312.390137,5267.220215,5301.250000,5301.250000,94175400
2017-11-16,5325.410156,5345.229980,5312.870117,5336.390137,5336.390137,74296300
2017-11-17,5335.850098,5350.250000,5304.350098,5319.169922,5319.169922,88650100
2017-11-20,5311.279785,5348.149902,5302.850098,5340.450195,5340.450195,66757000
2017-11-21,5335.839844,5385.859863,5326.859863,5366.149902,5366.149902,74777300
2017-11-22,5364.609863,5391.009766,5352.759766,5352.759766,5352.759766,67526600
2017-11-23,5339.759766,5391.890137,5330.319824,5379.540039,5379.540039,55368500
2017-11-24,5374.399902,5419.879883,5374.399902,5390.459961,5390.459961,54357200
2017-11-27,5378.959961,5408.470215,5359.390137,5360.089844,5360.089844,62120700
2017-11-28,5366.379883,5398.189941,5357.279785,5390.479980,5390.479980,65960000
2017-11-29,5416.490234,5441.689941,5394.890137,5398.049805,5398.049805,92621500
2017-11-30,5402.660156,5429.649902,5372.589844,5372.790039,5372.790039,128032500
2017-12-01,5374.129883,5378.319824,5299.060059,5316.890137,5316.890137,99908800
2017-12-04,5363.290039,5400.100098,5350.589844,5389.290039,5389.290039,81907500
2017-12-05,5382.229980,5392.479980,5349.790039,5375.529785,5375.529785,77844600
2017-12-06,5333.319824,5385.529785,5316.549805,5374.350098,5374.350098,78019500
2017-12-07,5374.569824,5396.310059,5365.750000,5383.859863,5383.859863,81173900
2017-12-08,5411.910156,5425.750000,5393.560059,5399.089844,5399.089844,90629200
2017-12-11,5411.709961,5411.709961,5382.500000,5386.830078,5386.830078,68771400
2017-12-12,5394.930176,5427.189941,5359.759766,5427.189941,5427.189941,80840200
2017-12-13,5415.319824,5429.029785,5393.979980,5399.450195,5399.450195,87609600
2017-12-14,5392.000000,5400.279785,5357.140137,5357.140137,5357.140137,78206300
2017-12-15,5340.339844,5360.870117,5330.100098,5349.299805,5349.299805,157439000
2017-12-18,5386.399902,5427.870117,5386.399902,5420.580078,5420.580078,81891400
2017-12-19,5409.649902,5420.640137,5380.149902,5382.910156,5382.910156,63736200
2017-12-20,5377.919922,5382.370117,5338.029785,5352.770020,5352.770020,68688100
2017-12-21,5332.390137,5389.799805,5323.540039,5385.970215,5385.970215,70387200
2017-12-22,5371.000000,5385.959961,5355.439941,5364.720215,5364.720215,46753800
2017-12-27,5359.819824,5388.140137,5352.529785,5368.839844,5368.839844,41098800
2017-12-28,5367.700195,5370.430176,5331.160156,5339.419922,5339.419922,42420600
2017-12-29,5336.149902,5344.049805,5312.560059,5312.560059,5312.560059,46218500
2018-01-02,5318.740234,5318.740234,5258.660156,5288.600098,5288.600098,66802600
2018-01-03,5295.310059,5347.629883,5291.890137,5331.279785,5331.279785,75371700
2018-01-04,5360.009766,5430.720215,5360.009766,5413.689941,5413.689941,92583500
2018-01-05,5424.160156,5470.750000,5422.779785,5470.750000,5470.750000,76275800
2018-01-08,5483.470215,5499.149902,5478.919922,5487.419922,5487.419922,72318000
2018-01-09,5491.910156,5525.669922,5491.910156,5523.939941,5523.939941,78844900
2018-01-10,5518.319824,5529.299805,5487.560059,5504.680176,5504.680176,96478300
2018-01-11,5514.089844,5516.589844,5478.970215,5488.549805,5488.549805,83544400
2018-01-12,5502.629883,5520.180176,5486.089844,5517.060059,5517.060059,80659900
2018-01-15,5515.549805,5525.009766,5501.279785,5509.689941,5509.689941,56215000
2018-01-16,5513.700195,5535.950195,5500.220215,5513.819824,5513.819824,69422000
2018-01-17,5496.259766,5518.390137,5485.020020,5493.990234,5493.990234,72741600
2018-01-18,5511.299805,5515.160156,5474.109863,5494.830078,5494.830078,82084500
2018-01-19,5493.990234,5528.890137,5490.319824,5526.509766,5526.509766,78466200
2018-01-22,5520.209961,5543.060059,5512.270020,5541.990234,5541.990234,77421200
2018-01-23,5563.560059,5567.029785,5521.830078,5535.259766,5535.259766,85807600
2018-01-24,5532.850098,5538.580078,5495.160156,5495.160156,5495.160156,85219400
2018-01-25,5493.810059,5525.759766,5456.049805,5481.209961,5481.209961,84803300
2018-01-26,5496.830078,5539.770020,5493.660156,5529.149902,5529.149902,65388300
2018-01-29,5534.140137,5537.529785,5517.669922,5521.589844,5521.589844,60112400
2018-01-30,5493.930176,5518.939941,5464.850098,5473.779785,5473.779785,80083100
2018-01-31,5483.509766,5496.779785,5471.180176,5481.930176,5481.930176,83562500
2018-02-01,5510.589844,5529.399902,5432.589844,5454.549805,5454.549805,87026200
2018-02-02,5433.839844,5437.259766,5364.979980,5364.979980,5364.979980,99312300
2018-02-05,5322.939941,5332.770020,5283.270020,5285.830078,5285.830078,96711900
2018-02-06,5104.279785,5226.129883,5101.149902,5161.810059,5161.810059,175358700
2018-02-07,5208.109863,5267.879883,5169.399902,5255.899902,5255.899902,117755000
2018-02-08,5229.779785,5248.439941,5129.520020,5151.680176,5151.680176,123977500
2018-02-09,5133.459961,5155.870117,5051.209961,5079.209961,5079.209961,143039900
2018-02-12,5130.399902,5165.750000,5113.819824,5140.060059,5140.060059,93467100
2018-02-13,5136.089844,5155.220215,5109.240234,5109.240234,5109.240234,78507900
2018-02-14,5137.569824,5188.140137,5081.620117,5165.259766,5165.259766,109723700
2018-02-15,5211.709961,5255.080078,5204.439941,5222.520020,5222.520020,97295500
2018-02-16,5249.419922,5291.479980,5245.799805,5281.580078,5281.580078,101183700
2018-02-19,5295.330078,5297.370117,5249.890137,5256.180176,5256.180176,51447900
2018-02-20,5257.430176,5291.810059,5249.850098,5289.859863,5289.859863,75702000
2018-02-21,5278.479980,5303.810059,5255.770020,5302.169922,5302.169922,72945400
2018-02-22,5272.430176,5321.189941,5253.200195,5309.229980,5309.229980,87528200
2018-02-23,5312.299805,5322.350098,5292.700195,5317.370117,5317.370117,68488500
2018-02-26,5343.569824,5357.359863,5329.509766,5344.259766,5344.259766,67882600
2018-02-27,5358.569824,5363.520020,5329.790039,5343.930176,5343.930176,76239100
2018-02-28,5321.500000,5357.060059,5312.620117,5320.490234,5320.490234,84387800
2018-03-01,5304.810059,5315.770020,5242.870117,5262.560059,5262.560059,112757700
2018-03-02,5223.140137,5226.109863,5121.240234,5136.580078,5136.580078,117629800
2018-03-05,5116.390137,5176.520020,5115.939941,5167.229980,5167.229980,120940100
2018-03-06,5203.109863,5216.600098,5170.140137,5170.229980,5170.229980,90489200
2018-03-07,5151.689941,5203.060059,5134.509766,5187.830078,5187.830078,93450600
2018-03-08,5189.140137,5264.359863,5186.279785,5254.100098,5254.100098,92799400
2018-03-09,5243.089844,5293.080078,5241.509766,5274.399902,5274.399902,75500400
2018-03-12,5298.220215,5302.419922,5258.109863,5276.709961,5276.709961,64074300
2018-03-13,5284.839844,5311.660156,5225.270020,5242.790039,5242.790039,87014000
2018-03-14,5237.750000,5272.720215,5224.310059,5233.359863,5233.359863,73618000
2018-03-15,5252.220215,5274.939941,5235.939941,5267.259766,5267.259766,82441300
2018-03-16,5259.359863,5299.229980,5258.509766,5282.750000,5282.750000,150258600
2018-03-19,5263.390137,5265.439941,5210.069824,5222.839844,5222.839844,76919000
2018-03-20,5232.120117,5255.100098,5208.509766,5252.430176,5252.430176,66443200
2018-03-21,5252.779785,5257.240234,5220.259766,5239.740234,5239.740234,69220400
2018-03-22,5205.169922,5231.169922,5119.290039,5167.209961,5167.209961,104323700
2018-03-23,5115.819824,5128.709961,5059.669922,5095.220215,5095.220215,102365000
2018-03-26,5106.339844,5126.990234,5043.270020,5066.279785,5066.279785,83600900
2018-03-27,5141.399902,5149.049805,5100.209961,5115.740234,5115.740234,84280000
2018-03-28,5073.419922,5130.439941,5038.120117,5130.439941,5130.439941,102195900
2018-03-29,5152.029785,5194.979980,5134.750000,5167.299805,5167.299805,92382200
2018-04-03,5144.629883,5171.620117,5118.689941,5152.120117,5152.120117,81857300
2018-04-04,5155.470215,5163.629883,5094.689941,5141.799805,5141.799805,91113200
2018-04-05,5216.680176,5280.609863,5213.629883,5276.669922,5276.669922,94689000
2018-04-06,5256.250000,5282.720215,5243.020020,5258.240234,5258.240234,68854400
2018-04-09,5271.000000,5289.720215,5247.569824,5263.390137,5263.390137,60670000
2018-04-10,5299.580078,5312.879883,5281.580078,5307.560059,5307.560059,78090500
2018-04-11,5301.439941,5303.319824,5264.270020,5277.939941,5277.939941,68231500
2018-04-12,5280.660156,5309.970215,5266.359863,5309.220215,5309.220215,82203700
2018-04-13,5318.129883,5339.049805,5303.379883,5315.020020,5315.020020,68375700
2018-04-16,5322.410156,5322.410156,5298.939941,5312.959961,5312.959961,60319200
2018-04-17,5325.629883,5370.229980,5317.120117,5353.540039,5353.540039,81726700
2018-04-18,5360.450195,5381.740234,5359.629883,5380.169922,5380.169922,82529900
2018-04-19,5389.819824,5397.839844,5377.109863,5391.640137,5391.640137,74094100
2018-04-20,5395.129883,5425.790039,5381.109863,5412.830078,5412.830078,87342700
2018-04-23,5404.720215,5440.839844,5392.580078,5438.549805,5438.549805,65848500
2018-04-24,5428.180176,5446.700195,5414.399902,5444.160156,5444.160156,90205000
2018-04-25,5414.149902,5442.319824,5388.669922,5413.299805,5413.299805,78056400
2018-04-26,5416.750000,5460.009766,5407.580078,5453.580078,5453.580078,83179000
2018-04-27,5454.250000,5483.189941,5453.970215,5483.189941,5483.189941,71130200
2018-04-30,5477.439941,5521.439941,5474.479980,5520.500000,5520.500000,73369100
2018-05-02,5511.459961,5538.729980,5509.080078,5529.220215,5529.220215,93979100
2018-05-03,5515.359863,5523.779785,5489.629883,5501.660156,5501.660156,79259400
2018-05-04,5495.709961,5516.049805,5485.990234,5516.049805,5516.049805,85333000
2018-05-07,5511.939941,5532.120117,5503.700195,5531.419922,5531.419922,45591900
2018-05-08,5523.910156,5529.149902,5496.390137,5521.930176,5521.930176,70214400
2018-05-09,5520.649902,5535.240234,5511.580078,5534.629883,5534.629883,72894200
2018-05-10,5532.370117,5547.200195,5522.910156,5545.950195,5545.950195,48972800
2018-05-11,5533.410156,5544.740234,5521.339844,5541.939941,5541.939941,61288900
2018-05-14,5539.049805,5542.209961,5524.439941,5540.680176,5540.680176,59725700
2018-05-15,5529.390137,5563.359863,5527.640137,5553.160156,5553.160156,88419600
2018-05-16,5546.390137,5570.959961,5540.669922,5567.540039,5567.540039,76258900
2018-05-17,5570.390137,5621.919922,5570.040039,5621.919922,5621.919922,80318200
2018-05-18,5610.140137,5643.149902,5603.350098,5614.509766,5614.509766,115184600
2018-05-21,5626.700195,5657.439941,5626.180176,5637.509766,5637.509766,49392900
2018-05-22,5637.939941,5653.089844,5628.930176,5640.100098,5640.100098,82627400
2018-05-23,5626.020020,5626.020020,5544.410156,5565.850098,5565.850098,100736000
2018-05-24,5576.649902,5598.649902,5523.220215,5548.450195,5548.450195,85231200
2018-05-25,5570.729980,5592.160156,5519.779785,5542.549805,5542.549805,87810500
2018-05-28,5565.660156,5577.379883,5492.299805,5508.930176,5508.930176,58701500
2018-05-29,5466.479980,5480.180176,5389.609863,5438.060059,5438.060059,141981600
2018-05-30,5420.149902,5434.240234,5386.149902,5427.350098,5427.350098,116950900
2018-05-31,5440.950195,5453.009766,5381.379883,5398.399902,5398.399902,144487200
2018-06-01,5440.419922,5482.560059,5438.310059,5465.529785,5465.529785,99399200
2018-06-04,5497.740234,5501.479980,5468.919922,5472.910156,5472.910156,79269000
2018-06-05,5464.879883,5512.819824,5460.950195,5460.950195,5460.950195,84084300
2018-06-06,5470.580078,5480.310059,5419.939941,5457.560059,5457.560059,88256900
2018-06-07,5482.609863,5500.319824,5440.660156,5448.359863,5448.359863,80269600
2018-06-08,5419.709961,5458.850098,5405.359863,5450.220215,5450.220215,79611800
2018-06-11,5459.810059,5480.419922,5451.129883,5473.910156,5473.910156,87500400
2018-06-12,5494.830078,5496.470215,5448.700195,5453.370117,5453.370117,78558400
2018-06-13,5457.310059,5474.009766,5447.899902,5452.729980,5452.729980,82724700
2018-06-14,5420.390137,5543.290039,5408.299805,5528.459961,5528.459961,99909400
2018-06-15,5542.819824,5560.620117,5501.879883,5501.879883,5501.879883,189560900
2018-06-18,5487.700195,5491.839844,5418.479980,5450.479980,5450.479980,84643700
2018-06-19,5387.810059,5398.040039,5366.049805,5390.629883,5390.629883,87760800
2018-06-20,5418.200195,5418.200195,5372.040039,5372.310059,5372.310059,83444100
2018-06-21,5386.879883,5396.470215,5302.089844,5316.009766,5316.009766,92471200
2018-06-22,5330.049805,5389.319824,5327.029785,5387.379883,5387.379883,74045400
2018-06-25,5350.959961,5362.330078,5283.859863,5283.859863,5283.859863,61986900
2018-06-26,5308.879883,5315.560059,5281.290039,5281.290039,5281.290039,66678000
2018-06-27,5284.459961,5371.580078,5246.410156,5327.200195,5327.200195,91539300
2018-06-28,5308.439941,5341.089844,5250.220215,5275.640137,5275.640137,91384400
2018-06-29,5335.240234,5357.950195,5318.470215,5323.529785,5323.529785,96281300
2018-07-02,5264.399902,5293.399902,5242.640137,5276.759766,5276.759766,84519600
2018-07-03,5302.359863,5336.200195,5284.129883,5316.770020,5316.770020,79762300
2018-07-04,5313.959961,5333.220215,5307.200195,5320.500000,5320.500000,63961500
2018-07-05,5326.020020,5391.569824,5324.520020,5366.319824,5366.319824,95493300
2018-07-06,5387.180176,5393.459961,5345.459961,5375.770020,5375.770020,72631100
2018-07-09,5403.040039,5418.950195,5384.600098,5398.109863,5398.109863,68001100
2018-07-10,5410.189941,5437.049805,5404.899902,5434.359863,5434.359863,73970700
2018-07-11,5393.410156,5396.700195,5353.930176,5353.930176,5353.930176,87179200
2018-07-12,5369.189941,5406.479980,5349.479980,5405.899902,5405.899902,77442500
2018-07-13,5428.040039,5439.560059,5418.169922,5429.200195,5429.200195,66789800
2018-07-16,5429.430176,5439.660156,5404.520020,5409.430176,5409.430176,56645300
2018-07-17,5405.609863,5426.779785,5383.000000,5422.540039,5422.540039,63232400
2018-07-18,5441.540039,5459.720215,5438.310059,5447.439941,5447.439941,72157000
2018-07-19,5437.709961,5444.189941,5409.770020,5417.069824,5417.069824,73346300
2018-07-20,5409.669922,5424.370117,5342.299805,5398.319824,5398.319824,93503600
2018-07-23,5382.859863,5385.830078,5358.819824,5378.250000,5378.250000,58933900
2018-07-24,5399.189941,5453.049805,5389.770020,5434.189941,5434.189941,96565100
2018-07-25,5445.240234,5452.250000,5413.660156,5426.410156,5426.410156,81395300
2018-07-26,5463.290039,5480.549805,5435.270020,5480.549805,5480.549805,98897800
2018-07-27,5477.529785,5514.399902,5475.770020,5511.759766,5511.759766,104519100
2018-07-30,5490.200195,5507.479980,5482.240234,5491.220215,5491.220215,68998200
2018-07-31,5505.520020,5529.029785,5496.410156,5511.299805,5511.299805,97712800
2018-08-01,5520.330078,5531.580078,5495.790039,5498.370117,5498.370117,81015200
2018-08-02,5477.629883,5483.740234,5445.910156,5460.979980,5460.979980,95127100
2018-08-03,5475.819824,5491.779785,5459.270020,5478.979980,5478.979980,72256600
2018-08-06,5487.279785,5501.540039,5456.509766,5477.180176,5477.180176,61262700
2018-08-07,5490.910156,5539.410156,5490.080078,5521.310059,5521.310059,65874000
2018-08-08,5518.490234,5530.020020,5497.100098,5501.899902,5501.899902,57616100
2018-08-09,5487.919922,5502.419922,5468.640137,5502.250000,5502.250000,55242100
2018-08-10,5455.959961,5466.669922,5391.009766,5414.680176,5414.680176,103117500
2018-08-13,5402.410156,5428.910156,5385.189941,5412.319824,5412.319824,66875100
2018-08-14,5437.430176,5447.930176,5392.390137,5403.410156,5403.410156,68465700
2018-08-15,5414.750000,5417.189941,5287.180176,5305.220215,5305.220215,87832500
2018-08-16,5326.169922,5354.950195,5307.160156,5349.020020,5349.020020,64762100
2018-08-17,5356.490234,5366.560059,5313.990234,5344.930176,5344.930176,64188500
2018-08-20,5362.370117,5397.779785,5356.319824,5379.649902,5379.649902,48284100
2018-08-21,5372.020020,5427.259766,5367.379883,5408.600098,5408.600098,56477500
2018-08-22,5401.430176,5431.520020,5401.430176,5420.609863,5420.609863,71435300
2018-08-23,5422.390137,5436.720215,5415.430176,5419.330078,5419.330078,52041400
2018-08-24,5422.779785,5449.750000,5421.209961,5432.500000,5432.500000,52056700
2018-08-27,5455.399902,5487.450195,5448.490234,5479.100098,5479.100098,43768100
2018-08-28,5489.509766,5506.759766,5477.350098,5484.990234,5484.990234,62817700
2018-08-29,5495.950195,5504.319824,5476.270020,5501.330078,5501.330078,52978800
2018-08-30,5494.020020,5498.770020,5467.120117,5478.060059,5478.060059,64286100
2018-08-31,5470.799805,5471.049805,5403.160156,5406.850098,5406.850098,89131200
